price_response_feature_id,company_id,ticker,event_type,event_id,event_effective_at,event_effective_session,reaction_session,reaction_open_at
7033,494,VRSN,CATALYST,15403,2026-08-28T17:30:18+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
7054,959,AMGN,CATALYST,15786,2026-08-31T17:29:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7060,16,ASND,CATALYST,15845,2026-08-31T17:12:32+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7069,514,CF,CATALYST,15851,2026-08-31T17:38:30+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7070,256,CHEF,CATALYST,15852,2026-08-31T17:34:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7076,516,CVX,CATALYST,15854,2026-08-31T19:59:36+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7078,544,DAR,CATALYST,15888,2026-08-31T17:34:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7087,64,ET,CATALYST,15891,2026-08-31T19:19:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7090,918,EXEL,CATALYST,15894,2026-08-31T21:56:17+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7094,521,FANG,CATALYST,15895,2026-08-31T16:17:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7098,73,FRO,CATALYST,15574,2026-08-31T19:20:12+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7099,523,FTI,CATALYST,15577,2026-08-31T17:26:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7100,76,FTNT,CATALYST,15578,2026-08-31T19:33:31+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7106,85,HAS,CATALYST,15582,2026-08-31T16:44:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7110,645,IBKR,CATALYST,15584,2026-08-31T17:04:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7118,665,KMI,CATALYST,15620,2026-08-31T18:55:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7121,109,LFST,CATALYST,15622,2026-08-31T17:01:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7135,425,PTGX,CATALYST,15728,2026-08-31T18:38:13+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7138,148,RGA,CATALYST,15732,2026-08-31T16:17:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7142,153,SCHW,CATALYST,15733,2026-08-31T17:04:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7152,746,VIRT,CATALYST,15543,2026-08-31T19:40:44+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7153,175,VRTX,CATALYST,15544,2026-08-31T18:33:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7155,183,WES,CATALYST,15545,2026-08-31T19:16:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7156,660,WMB,CATALYST,15546,2026-08-31T19:16:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7157,187,XOM,CATALYST,15548,2026-08-31T19:59:36+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7163,858,ADBE,CATALYST,16153,2026-08-31T20:36:28+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7165,194,ADP,CATALYST,16159,2026-08-31T16:44:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7167,974,AGCO,CATALYST,16164,2026-08-31T19:10:12+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7173,206,APA,CATALYST,16177,2026-08-31T16:22:24+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7182,217,AWK,CATALYST,16201,2026-08-31T19:00:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7185,828,BDX,CATALYST,16205,2026-08-31T17:58:26+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7186,773,BG,CATALYST,16208,2026-08-31T16:57:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7188,230,BILL,CATALYST,16211,2026-08-31T16:19:01+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7191,238,BMY,CATALYST,16219,2026-08-31T18:54:24+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7200,792,CAKE,CATALYST,16226,2026-08-31T18:02:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7204,863,CMG,CATALYST,15898,2026-08-31T20:12:39+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7205,261,CNH,CATALYST,15902,2026-08-31T17:30:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7206,43,COP,CATALYST,15905,2026-08-31T18:34:30+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7211,916,CTVA,CATALYST,15915,2026-08-31T17:40:02+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7213,545,DASH,CATALYST,15916,2026-08-31T16:55:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7216,279,DE,CATALYST,15918,2026-08-31T19:10:12+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7217,280,DG,CATALYST,15926,2026-08-31T18:11:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7219,518,DINO,CATALYST,15931,2026-08-31T17:13:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7220,282,DIS,CATALYST,15933,2026-08-31T21:53:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7222,794,DLB,CATALYST,15940,2026-08-31T17:17:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7223,664,DLO,CATALYST,15942,2026-08-31T15:40:04+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7231,868,EL,CATALYST,15950,2026-08-31T18:00:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7233,830,ERIE,CATALYST,15952,2026-08-31T17:46:22+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7234,302,EXPD,CATALYST,15953,2026-08-31T19:58:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7236,307,FDS,CATALYST,16087,2026-08-31T18:56:11+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7237,551,FDX,CATALYST,16089,2026-08-31T19:02:05+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7238,611,FIVE,CATALYST,16092,2026-08-31T19:14:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7241,967,G,CATALYST,16097,2026-08-31T17:40:03+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7242,977,GDDY,CATALYST,16099,2026-08-31T16:30:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7244,317,GILD,CATALYST,16101,2026-08-31T17:39:03+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7247,320,GM,CATALYST,16105,2026-08-31T17:38:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7251,554,HAE,CATALYST,16110,2026-08-31T17:40:03+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7252,796,HAL,CATALYST,16111,2026-08-31T21:44:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7253,969,HALO,CATALYST,16122,2026-08-31T15:40:02+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7255,978,HLNE,CATALYST,16123,2026-08-31T15:34:24+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7256,797,HNI,CATALYST,16124,2026-08-31T17:45:04+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7259,331,HRB,CATALYST,16126,2026-08-31T16:41:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7261,333,HSIC,CATALYST,16128,2026-08-31T17:01:11+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7264,699,ICE,CATALYST,16131,2026-08-31T19:57:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7268,800,ILMN,CATALYST,16139,2026-08-31T16:13:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7270,970,IT,CATALYST,16141,2026-08-31T21:11:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7272,353,J,CATALYST,16231,2026-08-31T15:38:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7280,614,KKR,CATALYST,16236,2026-08-31T19:10:12+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7281,362,KMX,CATALYST,16244,2026-08-31T18:10:02+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7284,365,KWR,CATALYST,16245,2026-08-31T16:00:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7286,107,LB,CATALYST,6019,2026-08-13T17:24:12+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
7292,938,LRN,CATALYST,16250,2026-08-31T16:38:24+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7295,564,MATX,CATALYST,16251,2026-08-31T15:40:04+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7301,803,MGNI,CATALYST,16266,2026-08-31T15:57:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7305,386,MRK,CATALYST,16272,2026-08-31T19:14:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7306,387,MRSH,CATALYST,16282,2026-08-31T18:01:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7310,835,MTCH,CATALYST,16334,2026-08-31T17:19:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7314,394,NDSN,CATALYST,16335,2026-08-31T17:46:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7317,570,NOV,CATALYST,16338,2026-08-31T17:26:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7319,713,NTRA,CATALYST,15989,2026-08-31T15:34:24+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7326,762,OWL,CATALYST,15994,2026-08-31T18:11:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7327,409,OXY,CATALYST,15997,2026-08-31T19:10:12+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7329,924,PCOR,CATALYST,16005,2026-08-31T16:30:24+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7337,882,PTC,CATALYST,16038,2026-08-31T16:30:24+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7339,574,QGEN,CATALYST,16040,2026-08-31T19:12:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7345,147,RELY,CATALYST,16041,2026-08-31T19:30:17+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7346,625,RGEN,CATALYST,16042,2026-08-31T17:36:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7350,436,ROP,CATALYST,16043,2026-08-31T16:47:40+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7355,885,SHOP,CATALYST,16059,2026-08-31T21:43:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7360,886,SPGI,CATALYST,16083,2026-08-31T15:30:15+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7361,838,SPOT,CATALYST,16085,2026-08-31T17:40:03+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7366,887,T,CATALYST,15954,2026-08-31T18:53:05+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7374,580,THC,CATALYST,15970,2026-08-31T15:40:03+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7375,726,TMO,CATALYST,15971,2026-08-31T17:39:03+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7377,168,TNK,CATALYST,15973,2026-08-31T15:40:03+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7380,480,TRU,CATALYST,15974,2026-08-31T16:22:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7383,979,TYL,CATALYST,15976,2026-08-31T15:42:23+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7387,888,VCTR,CATALYST,15977,2026-08-31T18:11:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7399,503,WTRG,CATALYST,15981,2026-08-31T19:00:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7403,732,XYZ,CATALYST,15986,2026-08-31T19:22:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7406,508,ZD,CATALYST,16229,2026-08-31T16:38:24+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7412,5,AHR,CATALYST,16389,2026-09-01T17:24:27+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7413,13,APH,CATALYST,16390,2026-09-01T19:07:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7420,249,CART,CATALYST,16394,2026-09-01T19:55:08+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7427,690,CORT,CATALYST,16399,2026-09-01T21:22:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7434,519,DVN,CATALYST,16406,2026-08-31T16:01:09+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7438,66,EW,CATALYST,16410,2026-09-01T17:02:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7440,893,EZPW,CATALYST,16412,2026-09-01T20:11:31+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7441,67,FAF,CATALYST,16413,2026-08-31T15:40:03+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7443,523,FTI,CATALYST,16416,2026-09-01T17:33:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7444,76,FTNT,CATALYST,16417,2026-09-01T17:54:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7449,88,HCI,CATALYST,16424,2026-09-01T18:54:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7467,530,OKE,CATALYST,16496,2026-09-01T17:44:01+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7473,946,PARR,CATALYST,16530,2026-09-01T19:25:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7478,147,RELY,CATALYST,16542,2026-09-01T16:00:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7480,596,ROKU,CATALYST,16545,2026-09-01T16:50:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7481,533,RPRX,CATALYST,16547,2026-09-01T19:54:45+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7483,153,SCHW,CATALYST,16549,2026-09-01T15:57:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7484,784,SEIC,CATALYST,16553,2026-08-31T18:11:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7485,157,SLDE,CATALYST,5729,2026-08-14T16:50:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
7496,175,VRTX,CATALYST,16561,2026-09-01T19:26:32+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7500,187,XOM,CATALYST,16568,2026-09-01T20:30:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7501,943,AAPL,CATALYST,16345,2026-09-01T21:38:40+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7504,103,JPM,CATALYST,16433,2026-09-01T21:33:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7505,128,NVDA,CATALYST,16482,2026-09-01T21:51:19+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7506,411,PANW,CATALYST,16510,2026-09-01T18:26:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7508,672,ABBV,CATALYST,16757,2026-09-01T17:37:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7509,788,ABNB,CATALYST,16764,2026-09-01T19:55:08+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7511,789,ADM,CATALYST,16783,2026-09-01T18:39:22+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7512,194,ADP,CATALYST,16785,2026-09-01T16:45:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7516,984,AMPL,CATALYST,16792,2026-08-31T17:40:01+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7519,600,APPF,CATALYST,16796,2026-09-01T15:55:01+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7524,217,AWK,CATALYST,16802,2026-09-01T16:53:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7532,238,BMY,CATALYST,16814,2026-09-01T21:22:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7534,949,BR,CATALYST,16819,2026-09-01T17:23:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7538,861,CACI,CATALYST,16821,2026-09-01T18:10:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7541,792,CAKE,CATALYST,16825,2026-08-31T20:52:47+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7543,976,CDW,CATALYST,16826,2026-09-01T17:05:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7545,256,CHEF,CATALYST,16828,2026-09-01T16:22:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7549,687,CLMT,CATALYST,16829,2026-08-31T15:42:24+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7554,43,COP,CATALYST,16835,2026-09-01T21:56:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7557,965,CRL,CATALYST,16845,2026-09-01T16:59:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7561,545,DASH,CATALYST,16852,2026-09-01T19:55:08+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7564,279,DE,CATALYST,16857,2026-09-01T18:50:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7565,280,DG,CATALYST,16861,2026-09-01T18:00:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7566,282,DIS,CATALYST,16864,2026-09-01T18:10:26+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7568,283,DLTR,CATALYST,16868,2026-09-01T17:54:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7571,286,DT,CATALYST,16872,2026-08-31T17:40:03+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7572,519,DVN,CATALYST,16873,2026-08-31T17:11:13+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7573,288,DXCM,CATALYST,16874,2026-09-01T16:18:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7578,868,EL,CATALYST,16879,2026-09-01T19:26:32+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7580,549,ELV,CATALYST,16887,2026-09-01T17:54:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7588,611,FIVE,CATALYST,16895,2026-09-01T17:51:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7593,977,GDDY,CATALYST,16992,2026-09-01T19:51:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7594,315,GEN,CATALYST,16995,2026-09-01T17:40:03+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7599,831,GO,CATALYST,17006,2026-09-01T17:54:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7604,796,HAL,CATALYST,17020,2026-09-01T20:30:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7608,331,HRB,CATALYST,17025,2026-09-01T17:19:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7611,699,ICE,CATALYST,17028,2026-09-01T20:12:27+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7617,970,IT,CATALYST,17035,2026-09-01T18:39:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7622,702,KDP,CATALYST,17041,2026-09-01T21:51:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7624,361,KFY,CATALYST,17048,2026-09-01T19:45:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7626,362,KMX,CATALYST,17053,2026-09-01T16:50:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7638,617,MAN,CATALYST,8511,2026-08-19T17:58:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
7644,619,MELI,CATALYST,16619,2026-09-01T18:00:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7648,386,MRK,CATALYST,16620,2026-09-01T20:32:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7652,835,MTCH,CATALYST,16678,2026-09-01T21:00:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7656,393,NDAQ,CATALYST,16679,2026-08-31T19:57:00+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7660,807,NSIT,CATALYST,16681,2026-08-31T19:20:12+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7661,808,NTNX,CATALYST,16683,2026-09-01T19:59:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7664,622,OII,CATALYST,16685,2026-09-01T17:33:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7667,409,OXY,CATALYST,16690,2026-09-01T18:23:18+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7669,924,PCOR,CATALYST,16697,2026-09-01T18:42:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7670,572,PCTY,CATALYST,16700,2026-09-01T15:46:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7672,624,PFE,CATALYST,16701,2026-09-01T21:00:36+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7680,882,PTC,CATALYST,16755,2026-09-01T18:42:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7683,427,QRVO,CATALYST,16900,2026-09-01T19:11:50+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7690,884,RHI,CATALYST,16901,2026-09-01T19:45:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7692,436,ROP,CATALYST,16904,2026-09-01T16:16:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7694,440,RVTY,CATALYST,16906,2026-08-31T16:34:20+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7695,443,SAIC,CATALYST,16907,2026-09-01T19:07:24+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7710,722,SWKS,CATALYST,16969,2026-09-01T19:11:50+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7711,887,T,CATALYST,16970,2026-09-01T17:06:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7717,724,TFX,CATALYST,16982,2026-09-01T16:43:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7718,476,TGT,CATALYST,16984,2026-09-01T20:59:52+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7727,842,UGI,CATALYST,17060,2026-09-01T19:15:27+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7734,493,VOYA,CATALYST,17063,2026-08-31T17:10:24+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7740,502,WT,CATALYST,17068,2026-08-31T17:10:24+02:00,2026-08-31,2026-08-31,2026-08-31T09:30:00-04:00
7746,943,AAPL,CATALYST,17070,2026-09-02T21:46:10+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7751,7,AIZ,CATALYST,17121,2026-09-01T18:49:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7752,8,ALSN,CATALYST,17123,2026-09-02T17:30:03+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7753,511,AR,CATALYST,17124,2026-09-02T19:32:23+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7761,773,BG,CATALYST,17127,2026-09-01T21:38:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7764,249,CART,CATALYST,17128,2026-09-02T21:22:00+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7766,256,CHEF,CATALYST,17131,2026-09-02T17:30:08+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7771,44,CPAY,CATALYST,17134,2026-09-02T16:21:00+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7773,544,DAR,CATALYST,17136,2026-09-02T17:10:00+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7776,663,DGX,CATALYST,17139,2026-09-01T20:18:20+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7777,56,DHT,CATALYST,17140,2026-09-02T21:24:23+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7782,892,EVER,CATALYST,17144,2026-09-02T17:30:05+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7784,918,EXEL,CATALYST,17147,2026-09-02T19:29:13+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7786,67,FAF,CATALYST,17149,2026-09-02T18:20:00+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7787,521,FANG,CATALYST,17151,2026-09-02T17:30:06+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7788,776,FCFS,CATALYST,17153,2026-09-01T18:52:00+02:00,2026-09-01,2026-09-01,2026-09-01T09:30:00-04:00
7799,93,HUM,CATALYST,17162,2026-09-02T17:00:00+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7803,102,JNJ,CATALYST,17164,2026-09-02T21:43:54+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7804,103,JPM,CATALYST,17176,2026-09-02T20:14:16+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7806,894,KRYS,CATALYST,17220,2026-09-02T17:30:08+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
7808,647,LIVN,CATALYST,7443,2026-08-17T19:17:00+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
7810,372,LYFT,CATALYST,17222,2026-09-02T21:22:00+02:00,2026-09-02,2026-09-02,2026-09-02T09:30:00-04:00
